id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,loan_status_clean
,,5000,5000,5000.0, 36 months,7.56,155.67,A,A3,Care Technician,3 years,OWN,28000.0,Source Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,750xx,TX,10.16,0.0,Jul-2006,0.0,,,9.0,0.0,9,0.1,33.0,w,4625.14,4625.14,461.76,461.76,374.86,86.9,0.0,0.0,0.0,Feb-2019,155.67,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,636.0,4131.0,0.0,1.0,1.0,2.0,9.0,4122.0,40.0,1.0,2.0,9.0,17.0,13700.0,2.0,0.0,1.0,4.0,459.0,8691.0,0.1,0.0,0.0,126.0,148.0,7.0,7.0,0.0,7.0,,7.0,,0.0,1.0,1.0,6.0,8.0,22.0,7.0,11.0,1.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,23930.0,4131.0,8700.0,10230.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,19000,19000,19000.0, 60 months,13.99,442.0,C,C3,"Vice President, IT",10+ years,RENT,140000.0,Not Verified,Jan-2017,Current,n,,,major_purchase,Major purchase,234xx,VA,9.54,0.0,Apr-2003,1.0,,70.0,19.0,1.0,12446,23.9,38.0,w,12642.97,12642.97,11035.23,11035.23,6357.03,4678.2,0.0,0.0,0.0,Feb-2019,442.0,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,213.0,46788.0,2.0,1.0,0.0,1.0,13.0,34342.0,,3.0,7.0,2377.0,24.0,52000.0,3.0,4.0,1.0,8.0,2463.0,34358.0,25.1,0.0,0.0,158.0,160.0,5.0,5.0,2.0,5.0,,6.0,,0.0,11.0,15.0,11.0,16.0,6.0,18.0,29.0,15.0,19.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,91626.0,46788.0,45900.0,39626.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,8400,8400,8400.0, 36 months,13.59,285.43,C,C2,Construction,3 years,MORTGAGE,25000.0,Not Verified,Nov-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,465xx,IN,12.63,1.0,Oct-2010,1.0,,,4.0,0.0,7094,61.0,5.0,w,0.0,0.0,9307.917047041,9307.92,8400.0,907.92,0.0,0.0,0.0,Oct-2018,6469.48,,Dec-2018,0.0,13.0,1,Individual,,,,0.0,0.0,95622.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,4784.0,61.0,11650.0,0.0,0.0,4.0,3.0,23905.0,4225.0,70.0,0.0,0.0,,33.0,16.0,4.0,1.0,21.0,,3.0,,0.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,4.0,,0.0,1.0,1.0,80.0,50.0,0.0,0.0,100538.0,7094.0,8450.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,20000,20000,20000.0, 36 months,7.89,625.72,A,A5,Senior Project Manager,< 1 year,MORTGAGE,120000.0,Source Verified,May-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,787xx,TX,18.77,0.0,Aug-2001,0.0,,,16.0,0.0,30164,65.6,22.0,w,0.0,0.0,22218.4022555096,22218.4,20000.0,2218.4,0.0,0.0,0.0,May-2017,5825.81,,Jun-2017,0.0,,1,Individual,,,,0.0,0.0,458599.0,,,,,,,,,,,,46000.0,,,,5.0,30573.0,3764.0,87.3,0.0,0.0,165.0,150.0,7.0,5.0,4.0,97.0,,5.0,,0.0,3.0,5.0,3.0,5.0,7.0,8.0,10.0,5.0,16.0,0.0,0.0,0.0,4.0,100.0,66.7,0.0,0.0,543044.0,84508.0,29700.0,91397.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,21300,21300,21300.0, 60 months,14.99,506.62,C,C5,Missionary,4 years,RENT,53284.0,Verified,Sep-2014,Fully Paid,n,,,moving,Moving and relocation,726xx,AR,21.37,0.0,Oct-2001,1.0,,,12.0,0.0,9325,22.6,28.0,w,0.0,0.0,21566.08,21566.08,21300.0,266.08,0.0,0.0,0.0,Oct-2014,21566.08,,Jan-2017,0.0,,1,Individual,,,,0.0,0.0,39029.0,,,,,,,,,,,,41200.0,,,,2.0,3252.0,31875.0,22.6,0.0,0.0,155.0,147.0,3.0,3.0,0.0,3.0,,3.0,,0.0,2.0,2.0,4.0,11.0,12.0,4.0,16.0,2.0,12.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,92514.0,39029.0,41200.0,51314.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,22000,22000,21925.0, 60 months,9.71,464.31,B,B1,Alcoa Howmet,< 1 year,MORTGAGE,65000.0,Verified,Jul-2013,Fully Paid,n,,,debt_consolidation,Consolidation Loan,233xx,VA,13.68,0.0,Apr-1998,0.0,,,5.0,0.0,11386,69.4,20.0,f,0.0,0.0,26387.5399530382,26297.58,22000.0,4387.54,0.0,0.0,0.0,Mar-2016,12458.24,,Mar-2016,0.0,,1,Individual,,,,0.0,0.0,265601.0,,,,,,,,,,,,16400.0,,,,1.0,66400.0,4714.0,70.7,0.0,0.0,86.0,186.0,50.0,15.0,3.0,50.0,,15.0,,0.0,1.0,1.0,1.0,6.0,7.0,3.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,290300.0,21060.0,16100.0,25000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,9000,9000,9000.0, 36 months,13.98,307.52,C,C3,stockler,10+ years,MORTGAGE,42000.0,Source Verified,Aug-2014,Fully Paid,n,,,credit_card,Credit card refinancing,331xx,FL,11.94,0.0,Jun-2007,1.0,,107.0,8.0,1.0,14564,80.0,8.0,w,0.0,0.0,10934.07,10934.07,9000.0,1934.07,0.0,0.0,0.0,Nov-2016,2938.55,,Nov-2016,0.0,,1,Individual,,,,0.0,0.0,176836.0,,,,,,,,,,,,18200.0,,,,2.0,22105.0,2151.0,86.7,0.0,0.0,,85.0,3.0,3.0,1.0,3.0,,3.0,,0.0,6.0,7.0,6.0,6.0,0.0,7.0,7.0,7.0,8.0,0.0,0.0,0.0,2.0,100.0,66.7,1.0,0.0,194939.0,14564.0,16200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,6000,6000,6000.0, 36 months,11.39,197.55,B,B3,Network Support Specialist,3 years,MORTGAGE,45000.0,Not Verified,Dec-2016,Fully Paid,n,,,credit_card,Credit card refinancing,306xx,GA,7.33,0.0,Mar-1999,0.0,,72.0,7.0,1.0,1121,19.0,18.0,w,0.0,0.0,6360.9623179835,6360.96,6000.0,360.96,0.0,0.0,0.0,Jun-2017,5380.8,,Sep-2018,0.0,,1,Individual,,,,0.0,0.0,198137.0,1.0,2.0,1.0,1.0,4.0,9892.0,47.0,1.0,2.0,766.0,41.0,5900.0,0.0,3.0,1.0,5.0,28305.0,3060.0,23.5,0.0,0.0,92.0,213.0,8.0,4.0,3.0,52.0,,12.0,,0.0,2.0,3.0,2.0,7.0,4.0,4.0,11.0,3.0,7.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,216204.0,11013.0,4000.0,21254.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,10000,10000,10000.0, 36 months,11.44,329.48,B,B4,Library Director,10+ years,OWN,43000.0,Source Verified,Mar-2017,Current,n,,,credit_card,Credit card refinancing,042xx,ME,16.63,0.0,Jan-1996,1.0,38.0,75.0,14.0,1.0,9452,36.8,30.0,w,4011.05,4011.05,7593.45,7593.45,5988.95,1604.5,0.0,0.0,0.0,Feb-2019,329.48,Mar-2019,Feb-2019,0.0,53.0,1,Individual,,,,0.0,0.0,77830.0,1.0,2.0,0.0,0.0,115.0,68378.0,111.0,2.0,6.0,4907.0,70.0,25700.0,1.0,0.0,4.0,6.0,7783.0,10830.0,43.6,0.0,0.0,236.0,254.0,3.0,3.0,0.0,20.0,,1.0,38.0,1.0,2.0,5.0,3.0,4.0,8.0,12.0,21.0,5.0,14.0,0.0,0.0,0.0,2.0,86.7,0.0,0.0,0.0,89793.0,77830.0,19200.0,64093.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,35000,35000,35000.0, 36 months,10.99,1145.69,B,B3,Senior Engineer,10+ years,MORTGAGE,150000.0,Verified,May-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,220xx,VA,15.95,0.0,Apr-1984,0.0,,,9.0,0.0,32443,61.3,24.0,f,0.0,0.0,39181.9,39181.9,35000.0,4181.9,0.0,0.0,0.0,Sep-2015,21996.55,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,579784.0,,,,,,,,,,,,52900.0,,,,0.0,72473.0,20457.0,61.3,0.0,0.0,132.0,271.0,26.0,26.0,3.0,26.0,,,,0.0,4.0,4.0,6.0,10.0,5.0,6.0,15.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,656029.0,36698.0,52900.0,25000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,10000,10000,10000.0, 36 months,9.17,318.79,B,B2,Executive Assistant,9 years,MORTGAGE,44000.0,Not Verified,Nov-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,284xx,NC,22.61,0.0,Jul-1985,2.0,,111.0,15.0,1.0,8842,22.2,27.0,w,0.0,0.0,11384.7553253204,11384.76,10000.0,1384.76,0.0,0.0,0.0,Mar-2018,2290.17,,Apr-2018,0.0,,1,Individual,,,,0.0,0.0,157524.0,,,,,,,,,,,,39900.0,,,,4.0,11252.0,9318.0,32.0,0.0,0.0,141.0,364.0,2.0,2.0,5.0,2.0,,2.0,,0.0,3.0,7.0,5.0,7.0,6.0,12.0,16.0,7.0,15.0,0.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,210858.0,27979.0,13700.0,25958.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,32000,32000,32000.0, 36 months,10.91,1046.28,B,B4,Veterinarian,10+ years,MORTGAGE,160000.0,Source Verified,May-2017,Fully Paid,n,,,credit_card,Credit card refinancing,349xx,FL,23.05,1.0,Jan-2000,1.0,18.0,,22.0,0.0,37942,56.9,41.0,w,0.0,0.0,35703.1860257455,35703.19,32000.0,3703.19,0.0,0.0,0.0,Sep-2018,20164.15,,Sep-2018,0.0,,1,Individual,,,,0.0,0.0,301565.0,1.0,7.0,0.0,1.0,17.0,125216.0,63.0,2.0,2.0,6345.0,61.0,66700.0,1.0,0.0,3.0,3.0,13708.0,15519.0,70.8,0.0,0.0,181.0,208.0,6.0,6.0,3.0,6.0,,6.0,,0.0,11.0,12.0,11.0,15.0,20.0,14.0,18.0,12.0,22.0,0.0,0.0,0.0,2.0,97.6,45.5,0.0,0.0,404699.0,163158.0,53200.0,185603.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,30000,30000,30000.0, 60 months,15.02,714.02,C,C3,State Trooper,4 years,MORTGAGE,84000.0,Source Verified,Aug-2018,Current,n,,,debt_consolidation,Debt consolidation,864xx,AZ,13.94,0.0,Aug-2005,0.0,36.0,,9.0,0.0,20997,72.7,28.0,w,27904.25,27904.25,4234.05,4234.05,2095.75,2138.3,0.0,0.0,0.0,Feb-2019,714.02,Mar-2019,Feb-2019,0.0,36.0,1,Individual,,,,0.0,0.0,242858.0,1.0,0.0,0.0,0.0,26.0,0.0,,1.0,3.0,17941.0,73.0,28900.0,2.0,0.0,0.0,5.0,30357.0,582.0,97.2,0.0,0.0,129.0,147.0,6.0,6.0,5.0,22.0,,15.0,,1.0,4.0,5.0,4.0,11.0,3.0,8.0,20.0,5.0,9.0,0.0,0.0,0.0,1.0,96.4,100.0,0.0,0.0,254734.0,20997.0,20800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,10800,10800,10800.0, 60 months,15.49,259.72,C,C4,Paralegal,1 year,RENT,50000.0,Source Verified,May-2018,Current,n,,,debt_consolidation,Debt consolidation,980xx,WA,3.62,0.0,Aug-1994,1.0,,42.0,5.0,1.0,1487,12.4,6.0,w,9660.26,9660.26,2328.19,2328.19,1139.74,1188.45,0.0,0.0,0.0,Feb-2019,259.72,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,117425.0,2.0,3.0,2.0,2.0,1.0,115938.0,95.0,1.0,2.0,1066.0,59.0,12000.0,0.0,1.0,3.0,4.0,23485.0,10513.0,12.4,0.0,0.0,135.0,285.0,5.0,1.0,0.0,5.0,,5.0,,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,96622.0,117425.0,12000.0,84622.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,25000,25000,25000.0, 36 months,9.75,803.75,B,B3,Regional Sales Manager ,< 1 year,RENT,85000.0,Not Verified,May-2016,Fully Paid,n,,,credit_card,Credit card refinancing,088xx,NJ,8.81,0.0,Dec-2001,0.0,,,8.0,0.0,25974,62.3,19.0,w,0.0,0.0,28284.510048842,28284.51,25000.0,3284.51,0.0,0.0,0.0,Mar-2018,11419.3,,Mar-2018,0.0,,1,Individual,,,,0.0,0.0,74297.0,0.0,1.0,0.0,0.0,53.0,46715.0,,0.0,0.0,18114.0,63.0,41700.0,0.0,1.0,1.0,0.0,10614.0,12026.0,68.4,0.0,0.0,131.0,172.0,37.0,37.0,3.0,37.0,,8.0,,0.0,2.0,2.0,4.0,5.0,4.0,6.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,90860.0,74297.0,38000.0,46758.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,10000,10000,10000.0, 36 months,6.03,304.36,A,A1,Fresenius Medical Care,7 years,MORTGAGE,89000.0,Not Verified,Mar-2013,Fully Paid,n,,,credit_card,Bill Consolidation,871xx,NM,13.28,0.0,Jun-1994,0.0,,,19.0,0.0,19373,29.4,49.0,f,0.0,0.0,10956.7759618304,10956.78,10000.0,956.78,0.0,0.0,0.0,Mar-2016,304.17,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,167108.0,,,,,,,,,,,,65900.0,,,,3.0,8795.0,27908.0,24.4,0.0,0.0,198.0,199.0,11.0,6.0,5.0,38.0,,7.0,,0.0,5.0,12.0,7.0,14.0,13.0,16.0,31.0,12.0,19.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,229405.0,30529.0,36900.0,25905.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,21600,21600,21600.0, 36 months,19.99,802.63,E,E3,Circuit assigner,10+ years,RENT,60000.0,Verified,Jan-2015,Charged Off,n,,,debt_consolidation,Debt consolidation,071xx,NJ,34.36,0.0,Apr-1975,1.0,41.0,75.0,33.0,1.0,40362,60.9,49.0,f,0.0,0.0,24537.54,24537.54,14408.88,7202.16,0.0,2926.5,526.77,Aug-2017,802.63,,Aug-2018,0.0,80.0,1,Individual,,,,0.0,150.0,53770.0,,,,,,,,,,,,66300.0,,,,11.0,1735.0,13668.0,49.7,0.0,0.0,130.0,477.0,5.0,3.0,0.0,5.0,80.0,6.0,80.0,5.0,10.0,27.0,10.0,19.0,4.0,29.0,43.0,27.0,33.0,0.0,0.0,0.0,7.0,83.7,70.0,0.0,0.0,80816.0,53770.0,27200.0,12227.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Feb-2018,COMPLETE,Jan-2018,2926.5,40.0,1.0,charged off
,,10000,10000,10000.0, 60 months,17.97,253.78,D,D1,,,MORTGAGE,38000.0,Not Verified,Aug-2018,Current,n,,,debt_consolidation,Debt consolidation,486xx,MI,14.15,0.0,May-2006,0.0,,,7.0,0.0,13582,71.9,9.0,w,9351.98,9351.98,1532.66,1532.66,648.02,884.64,0.0,0.0,0.0,Feb-2019,253.78,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,127.0,82058.0,0.0,0.0,0.0,0.0,,0.0,,1.0,6.0,4991.0,72.0,18900.0,0.0,0.0,0.0,6.0,11723.0,3509.0,58.7,0.0,0.0,,141.0,12.0,12.0,1.0,20.0,,18.0,,0.0,1.0,6.0,1.0,2.0,0.0,6.0,8.0,6.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,114300.0,13582.0,8500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,10000,10000,10000.0, 60 months,6.67,196.46,A,A2,Sales Consultant ,4 years,RENT,45000.0,Source Verified,Nov-2018,Current,n,,,credit_card,Credit card refinancing,282xx,NC,14.91,0.0,Sep-2005,0.0,,,13.0,0.0,11721,61.7,27.0,w,9575.01,9575.01,607.55,607.55,424.99,182.56,0.0,0.0,0.0,Feb-2019,196.46,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,43298.0,0.0,9.0,0.0,1.0,24.0,31577.0,75.0,0.0,3.0,4552.0,71.0,19000.0,1.0,1.0,0.0,4.0,3331.0,2279.0,83.7,0.0,0.0,157.0,95.0,13.0,13.0,0.0,13.0,,18.0,,0.0,3.0,3.0,3.0,3.0,19.0,4.0,8.0,3.0,13.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,61242.0,43298.0,14000.0,42242.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,,current
,,23000,23000,23000.0, 36 months,13.99,785.98,C,C4,,3 years,RENT,72000.0,Source Verified,May-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,112xx,NY,12.48,0.0,Oct-2000,0.0,,53.0,9.0,1.0,26573,77.0,39.0,w,0.0,0.0,28100.7011035968,28100.7,23000.0,5100.7,0.0,0.0,0.0,Apr-2018,985.09,,Feb-2019,0.0,49.0,1,Individual,,,,0.0,0.0,38932.0,,,,,,,,,,,,34300.0,,,,0.0,4325.0,4288.0,77.0,0.0,0.0,139.0,174.0,32.0,32.0,0.0,32.0,,18.0,,0.0,8.0,8.0,10.0,16.0,14.0,8.0,23.0,7.0,9.0,,0.0,0.0,0.0,74.0,50.0,1.0,0.0,51239.0,38932.0,34300.0,16939.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,7200,7200,7200.0, 36 months,21.49,273.08,D,D5,est / project mgr,3 years,RENT,95000.0,Source Verified,Aug-2016,Charged Off,n,,,debt_consolidation,Debt consolidation,926xx,CA,19.49,0.0,Aug-1990,3.0,48.0,51.0,23.0,1.0,11216,22.3,43.0,w,0.0,0.0,3023.51,3023.51,1228.04,948.0,0.0,847.47,152.5446,Apr-2017,273.08,,Aug-2018,0.0,48.0,1,Individual,,,,0.0,18657.0,23062.0,3.0,1.0,1.0,1.0,7.0,11846.0,57.0,5.0,19.0,3907.0,32.0,50300.0,1.0,0.0,5.0,20.0,1003.0,20878.0,32.2,0.0,0.0,164.0,312.0,1.0,1.0,1.0,6.0,77.0,1.0,69.0,5.0,6.0,11.0,10.0,19.0,7.0,21.0,34.0,11.0,23.0,0.0,0.0,0.0,6.0,88.4,20.0,1.0,0.0,71077.0,23062.0,30800.0,20777.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
,,25000,25000,25000.0, 36 months,9.44,800.13,B,B1,Business  Analyst ,4 years,RENT,100000.0,Source Verified,Nov-2017,In Grace Period,n,,,other,Other,122xx,NY,4.38,0.0,Aug-2010,2.0,51.0,,8.0,0.0,2060,5.8,9.0,w,16110.66,16110.66,11188.71,11188.71,8889.34,2299.37,0.0,0.0,0.0,Feb-2019,800.13,Mar-2019,Feb-2019,0.0,51.0,1,Individual,,,,0.0,0.0,6277.0,1.0,1.0,1.0,1.0,9.0,4217.0,73.0,5.0,5.0,922.0,15.0,35300.0,1.0,0.0,5.0,7.0,785.0,33240.0,5.8,0.0,0.0,9.0,87.0,3.0,3.0,0.0,3.0,,0.0,,1.0,4.0,4.0,6.0,6.0,1.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,42169.0,6277.0,35300.0,5815.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,in grace period
,,12000,12000,12000.0, 36 months,7.21,371.68,A,A3,,,RENT,80000.0,Not Verified,Jun-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,230xx,VA,19.04,0.0,Dec-1997,1.0,27.0,,22.0,0.0,6083,53.4,44.0,f,0.0,0.0,12749.1342084431,12749.13,12000.0,749.13,0.0,0.0,0.0,Jun-2018,8665.46,,Feb-2019,0.0,31.0,1,Individual,,,,0.0,0.0,150317.0,1.0,14.0,1.0,1.0,9.0,144234.0,111.0,2.0,4.0,4580.0,107.0,11400.0,1.0,1.0,4.0,5.0,6833.0,2468.0,69.5,0.0,0.0,234.0,181.0,4.0,4.0,0.0,4.0,,4.0,,2.0,3.0,4.0,3.0,5.0,31.0,8.0,13.0,4.0,22.0,0.0,0.0,0.0,3.0,95.5,33.3,0.0,0.0,141069.0,150317.0,8100.0,129669.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,18000,18000,18000.0, 36 months,14.49,619.49,C,C4,supervisor,9 years,MORTGAGE,98000.0,Not Verified,Jun-2014,Fully Paid,n,,,credit_card,Credit card refinancing,785xx,TX,11.61,0.0,Oct-2000,3.0,27.0,,10.0,0.0,14067,68.6,52.0,f,0.0,0.0,19930.66,19930.66,18000.0,1930.66,0.0,0.0,0.0,Mar-2015,14974.74,,Jan-2019,0.0,27.0,1,Individual,,,,0.0,101.0,54082.0,,,,,,,,,,,,20500.0,,,,8.0,5408.0,470.0,94.5,0.0,0.0,112.0,164.0,6.0,6.0,1.0,21.0,31.0,5.0,27.0,1.0,3.0,7.0,3.0,6.0,37.0,8.0,14.0,7.0,10.0,0.0,0.0,0.0,1.0,94.2,100.0,0.0,0.0,121147.0,40764.0,8500.0,30828.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,16000,16000,16000.0, 36 months,5.32,481.84,A,A1,president,10+ years,MORTGAGE,120000.0,Not Verified,Jun-2017,Current,n,,,credit_card,Credit card refinancing,327xx,FL,25.82,0.0,Apr-2000,0.0,,,14.0,0.0,14982,40.2,25.0,w,6977.44,6977.44,10076.93,10076.93,9022.56,1054.37,0.0,0.0,0.0,Feb-2019,481.84,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,244227.0,0.0,4.0,1.0,1.0,12.0,40080.0,41.0,0.0,0.0,5302.0,41.0,37300.0,1.0,0.0,2.0,1.0,18787.0,22318.0,40.2,0.0,0.0,111.0,206.0,42.0,12.0,3.0,46.0,,2.0,,0.0,5.0,5.0,6.0,13.0,7.0,7.0,15.0,5.0,14.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,348845.0,55062.0,37300.0,97714.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,6725,6725,6725.0, 36 months,19.92,249.66,D,D3,Robot welder ,9 years,MORTGAGE,69000.0,Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,172xx,PA,30.07,0.0,Dec-2000,2.0,,,19.0,0.0,28676,76.1,42.0,w,6304.01,6304.01,741.54,741.54,420.99,320.55,0.0,0.0,0.0,Feb-2019,249.66,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,67559.0,1.0,5.0,1.0,4.0,2.0,38883.0,77.0,0.0,5.0,10731.0,77.0,37700.0,1.0,2.0,4.0,9.0,3556.0,1201.0,93.7,0.0,0.0,129.0,214.0,13.0,2.0,2.0,21.0,,6.0,,0.0,7.0,12.0,7.0,13.0,17.0,14.0,23.0,12.0,19.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,88294.0,67559.0,19100.0,50594.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,12000,12000,12000.0, 60 months,18.99,311.23,E,E1,union electrician,10+ years,RENT,70000.0,Source Verified,Sep-2014,Charged Off,n,,,debt_consolidation,Debt consolidation,547xx,WI,12.96,0.0,Jun-1999,0.0,74.0,41.0,6.0,2.0,6801,93.2,24.0,f,0.0,0.0,8008.04,8008.04,2665.0,3248.37,0.0,2094.67,377.0406,Apr-2016,311.23,,Oct-2016,0.0,74.0,1,Individual,,,,0.0,531.0,31350.0,,,,,,,,,,,,7300.0,,,,4.0,6270.0,190.0,97.2,0.0,0.0,183.0,128.0,19.0,7.0,0.0,19.0,74.0,1.0,74.0,1.0,2.0,3.0,2.0,6.0,13.0,4.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,35605.0,31350.0,6800.0,28305.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
